"","empirical"
"5954","ENSG00000198399"
"5955","ENSG00000198408"
"5956","ENSG00000198417"
"5957","ENSG00000198429"
"5958","ENSG00000198435"
"5959","ENSG00000198440"
"5960","ENSG00000198453"
"5961","ENSG00000198482"
"5962","ENSG00000198496"
"5963","ENSG00000198502"
"5964","ENSG00000198513"
"5965","ENSG00000198515"
"5966","ENSG00000198546"
"5967","ENSG00000198556"
"5968","ENSG00000198576"
"5969","ENSG00000198585"
"5970","ENSG00000198598"
"5971","ENSG00000198612"
"5972","ENSG00000198626"
"5973","ENSG00000198650"
"5974","ENSG00000198663"
"5975","ENSG00000198668"
"5976","ENSG00000198673"
"5977","ENSG00000198677"
"5978","ENSG00000198680"
"5979","ENSG00000198682"
"5980","ENSG00000198689"
"5981","ENSG00000198690"
"5982","ENSG00000198691"
"5983","ENSG00000198707"
"5984","ENSG00000198712"
"5985","ENSG00000198718"
"5986","ENSG00000198721"
"5987","ENSG00000198722"
"5988","ENSG00000198727"
"5989","ENSG00000198729"
"5990","ENSG00000198732"
"5991","ENSG00000198734"
"5992","ENSG00000198742"
"5993","ENSG00000198743"
"5994","ENSG00000198746"
"5995","ENSG00000198752"
"5996","ENSG00000198753"
"5997","ENSG00000198755"
"5998","ENSG00000198756"
"5999","ENSG00000198759"
"6000","ENSG00000198763"
"6001","ENSG00000198771"
"6002","ENSG00000198780"
"6003","ENSG00000198783"
"6004","ENSG00000198785"
"6005","ENSG00000198792"
"6006","ENSG00000198793"
"6007","ENSG00000198795"
"6008","ENSG00000198804"
"6009","ENSG00000198815"
"6010","ENSG00000198816"
"6011","ENSG00000198818"
"6012","ENSG00000198821"
"6013","ENSG00000198825"
"6014","ENSG00000198832"
"6015","ENSG00000198840"
"6016","ENSG00000198841"
"6017","ENSG00000198846"
"6018","ENSG00000198848"
"6019","ENSG00000198862"
"6020","ENSG00000198870"
"6021","ENSG00000198886"
"6022","ENSG00000198887"
"6023","ENSG00000198888"
"6024","ENSG00000198892"
"6025","ENSG00000198894"
"6026","ENSG00000198899"
"6027","ENSG00000198908"
"6028","ENSG00000198910"
"6029","ENSG00000198912"
"6030","ENSG00000198915"
"6031","ENSG00000198917"
"6032","ENSG00000198919"
"6033","ENSG00000198920"
"6034","ENSG00000198925"
"6035","ENSG00000198929"
"6036","ENSG00000198934"
"6037","ENSG00000198938"
"6038","ENSG00000198939"
"6039","ENSG00000198948"
"6040","ENSG00000198959"
"6041","ENSG00000198961"
"6042","ENSG00000198963"
"6043","ENSG00000202198"
"6044","ENSG00000203485"
"6045","ENSG00000203497"
"6046","ENSG00000203546"
"6047","ENSG00000203618"
"6048","ENSG00000203685"
"6049","ENSG00000203697"
"6050","ENSG00000203706"
"6051","ENSG00000203709"
"6052","ENSG00000203710"
"6053","ENSG00000203772"
"6054","ENSG00000203778"
"6055","ENSG00000203780"
"6056","ENSG00000203791"
"6057","ENSG00000203797"
"6058","ENSG00000203799"
"6059","ENSG00000203812"
"6060","ENSG00000203865"
"6061","ENSG00000203867"
"6062","ENSG00000203875"
"6063","ENSG00000203879"
"6064","ENSG00000203880"
"6065","ENSG00000203943"
"6066","ENSG00000203950"
"6067","ENSG00000203965"
"6068","ENSG00000204054"
"6069","ENSG00000204072"
"6070","ENSG00000204103"
"6071","ENSG00000204116"
"6072","ENSG00000204120"
"6073","ENSG00000204128"
"6074","ENSG00000204131"
"6075","ENSG00000204152"
"6076","ENSG00000204160"
"6077","ENSG00000204175"
"6078","ENSG00000204179"
"6079","ENSG00000204227"
"6080","ENSG00000204237"
"6081","ENSG00000204256"
"6082","ENSG00000204257"
"6083","ENSG00000204261"
"6084","ENSG00000204271"
"6085","ENSG00000204282"
"6086","ENSG00000204291"
"6087","ENSG00000204304"
"6088","ENSG00000204310"
"6089","ENSG00000204316"
"6090","ENSG00000204323"
"6091","ENSG00000204335"
"6092","ENSG00000204338"
"6093","ENSG00000204344"
"6094","ENSG00000204351"
"6095","ENSG00000204356"
"6096","ENSG00000204370"
"6097","ENSG00000204380"
"6098","ENSG00000204387"
"6099","ENSG00000204396"
"6100","ENSG00000204406"
"6101","ENSG00000204410"
"6102","ENSG00000204420"
"6103","ENSG00000204428"
"6104","ENSG00000204434"
"6105","ENSG00000204438"
"6106","ENSG00000204444"
"6107","ENSG00000204498"
"6108","ENSG00000204514"
"6109","ENSG00000204519"
"6110","ENSG00000204531"
"6111","ENSG00000204536"
"6112","ENSG00000204540"
"6113","ENSG00000204560"
"6114","ENSG00000204564"
"6115","ENSG00000204576"
"6116","ENSG00000204577"
"6117","ENSG00000204588"
"6118","ENSG00000204590"
"6119","ENSG00000204592"
"6120","ENSG00000204599"
"6121","ENSG00000204628"
"6122","ENSG00000204634"
"6123","ENSG00000204642"
"6124","ENSG00000204644"
"6125","ENSG00000204650"
"6126","ENSG00000204673"
"6127","ENSG00000204682"
"6128","ENSG00000204685"
"6129","ENSG00000204745"
"6130","ENSG00000204764"
"6131","ENSG00000204778"
"6132","ENSG00000204792"
"6133","ENSG00000204815"
"6134","ENSG00000204842"
"6135","ENSG00000204860"
"6136","ENSG00000204920"
"6137","ENSG00000204923"
"6138","ENSG00000204934"
"6139","ENSG00000204950"
"6140","ENSG00000204959"
"6141","ENSG00000204967"
"6142","ENSG00000204969"
"6143","ENSG00000204977"
"6144","ENSG00000204991"
"6145","ENSG00000205045"
"6146","ENSG00000205060"
"6147","ENSG00000205078"
"6148","ENSG00000205084"
"6149","ENSG00000205129"
"6150","ENSG00000205138"
"6151","ENSG00000205181"
"6152","ENSG00000205189"
"6153","ENSG00000205213"
"6154","ENSG00000205221"
"6155","ENSG00000205236"
"6156","ENSG00000205238"
"6157","ENSG00000205250"
"6158","ENSG00000205268"
"6159","ENSG00000205269"
"6160","ENSG00000205302"
"6161","ENSG00000205307"
"6162","ENSG00000205336"
"6163","ENSG00000205356"
"6164","ENSG00000205363"
"6165","ENSG00000205423"
"6166","ENSG00000205426"
"6167","ENSG00000205456"
"6168","ENSG00000205464"
"6169","ENSG00000205476"
"6170","ENSG00000205485"
"6171","ENSG00000205488"
"6172","ENSG00000205534"
"6173","ENSG00000205542"
"6174","ENSG00000205544"
"6175","ENSG00000205571"
"6176","ENSG00000205572"
"6177","ENSG00000205643"
"6178","ENSG00000205659"
"6179","ENSG00000205663"
"6180","ENSG00000205664"
"6181","ENSG00000205670"
"6182","ENSG00000205707"
"6183","ENSG00000205710"
"6184","ENSG00000205726"
"6185","ENSG00000205758"
"6186","ENSG00000205791"
"6187","ENSG00000205795"
"6188","ENSG00000205838"
"6189","ENSG00000205913"
"6190","ENSG00000205918"
"6191","ENSG00000205923"
"6192","ENSG00000205930"
"6193","ENSG00000205978"
"6194","ENSG00000206052"
"6195","ENSG00000206075"
"6196","ENSG00000206140"
"6197","ENSG00000206190"
"6198","ENSG00000206344"
"6199","ENSG00000206418"
"6200","ENSG00000206432"
"6201","ENSG00000206530"
"6202","ENSG00000206535"
"6203","ENSG00000206559"
"6204","ENSG00000206560"
"6205","ENSG00000206561"
"6206","ENSG00000206567"
"6207","ENSG00000206573"
"6208","ENSG00000211448"
"6209","ENSG00000211451"
"6210","ENSG00000211454"
"6211","ENSG00000211455"
"6212","ENSG00000211456"
"6213","ENSG00000211459"
"6214","ENSG00000211584"
"6215","ENSG00000211592"
"6216","ENSG00000211598"
"6217","ENSG00000211611"
"6218","ENSG00000211640"
"6219","ENSG00000211642"
"6220","ENSG00000211644"
"6221","ENSG00000211648"
"6222","ENSG00000211649"
"6223","ENSG00000211650"
"6224","ENSG00000211651"
"6225","ENSG00000211652"
"6226","ENSG00000211653"
"6227","ENSG00000211655"
"6228","ENSG00000211659"
"6229","ENSG00000211660"
"6230","ENSG00000211662"
"6231","ENSG00000211663"
"6232","ENSG00000211664"
"6233","ENSG00000211666"
"6234","ENSG00000211668"
"6235","ENSG00000211669"
"6236","ENSG00000211675"
"6237","ENSG00000211677"
"6238","ENSG00000211679"
"6239","ENSG00000211685"
"6240","ENSG00000211829"
"6241","ENSG00000211890"
"6242","ENSG00000211893"
"6243","ENSG00000211898"
"6244","ENSG00000211933"
"6245","ENSG00000211934"
"6246","ENSG00000211935"
"6247","ENSG00000211937"
"6248","ENSG00000211938"
"6249","ENSG00000211942"
"6250","ENSG00000211943"
"6251","ENSG00000211947"
"6252","ENSG00000211949"
"6253","ENSG00000211950"
"6254","ENSG00000211951"
"6255","ENSG00000211955"
"6256","ENSG00000211956"
"6257","ENSG00000211959"
"6258","ENSG00000211962"
"6259","ENSG00000211964"
"6260","ENSG00000211965"
"6261","ENSG00000211966"
"6262","ENSG00000211967"
"6263","ENSG00000211970"
"6264","ENSG00000211972"
"6265","ENSG00000211976"
"6266","ENSG00000212766"
"6267","ENSG00000212802"
"6268","ENSG00000212864"
"6269","ENSG00000212907"
"6270","ENSG00000212916"
"6271","ENSG00000212993"
"6272","ENSG00000213020"
"6273","ENSG00000213057"
"6274","ENSG00000213064"
"6275","ENSG00000213066"
"6276","ENSG00000213079"
"6277","ENSG00000213096"
"6278","ENSG00000213185"
"6279","ENSG00000213190"
"6280","ENSG00000213214"
"6281","ENSG00000213221"
"6282","ENSG00000213222"
"6283","ENSG00000213337"
"6284","ENSG00000213341"
"6285","ENSG00000213347"
"6286","ENSG00000213380"
"6287","ENSG00000213390"
"6288","ENSG00000213397"
"6289","ENSG00000213399"
"6290","ENSG00000213402"
"6291","ENSG00000213413"
"6292","ENSG00000213420"
"6293","ENSG00000213442"
"6294","ENSG00000213443"
"6295","ENSG00000213445"
"6296","ENSG00000213462"
"6297","ENSG00000213465"
"6298","ENSG00000213468"
"6299","ENSG00000213513"
"6300","ENSG00000213516"
"6301","ENSG00000213523"
"6302","ENSG00000213533"
"6303","ENSG00000213553"
"6304","ENSG00000213563"
"6305","ENSG00000213614"
"6306","ENSG00000213625"
"6307","ENSG00000213648"
"6308","ENSG00000213654"
"6309","ENSG00000213672"
"6310","ENSG00000213689"
"6311","ENSG00000213713"
"6312","ENSG00000213722"
"6313","ENSG00000213741"
"6314","ENSG00000213742"
"6315","ENSG00000213760"
"6316","ENSG00000213762"
"6317","ENSG00000213780"
"6318","ENSG00000213782"
"6319","ENSG00000213801"
"6320","ENSG00000213809"
"6321","ENSG00000213846"
"6322","ENSG00000213859"
"6323","ENSG00000213865"
"6324","ENSG00000213888"
"6325","ENSG00000213918"
"6326","ENSG00000213920"
"6327","ENSG00000213923"
"6328","ENSG00000213963"
"6329","ENSG00000213971"
"6330","ENSG00000213977"
"6331","ENSG00000213988"
"6332","ENSG00000213995"
"6333","ENSG00000213996"
"6334","ENSG00000214016"
"6335","ENSG00000214026"
"6336","ENSG00000214029"
"6337","ENSG00000214087"
"6338","ENSG00000214106"
"6339","ENSG00000214110"
"6340","ENSG00000214113"
"6341","ENSG00000214128"
"6342","ENSG00000214174"
"6343","ENSG00000214189"
"6344","ENSG00000214226"
"6345","ENSG00000214253"
"6346","ENSG00000214274"
"6347","ENSG00000214293"
"6348","ENSG00000214309"
"6349","ENSG00000214357"
"6350","ENSG00000214367"
"6351","ENSG00000214376"
"6352","ENSG00000214389"
"6353","ENSG00000214401"
"6354","ENSG00000214425"
"6355","ENSG00000214435"
"6356","ENSG00000214455"
"6357","ENSG00000214485"
"6358","ENSG00000214562"
"6359","ENSG00000214595"
"6360","ENSG00000214694"
"6361","ENSG00000214706"
"6362","ENSG00000214756"
"6363","ENSG00000214776"
"6364","ENSG00000214826"
"6365","ENSG00000214827"
"6366","ENSG00000214870"
"6367","ENSG00000214940"
"6368","ENSG00000214941"
"6369","ENSG00000214960"
"6370","ENSG00000214967"
"6371","ENSG00000215012"
"6372","ENSG00000215014"
"6373","ENSG00000215018"
"6374","ENSG00000215021"
"6375","ENSG00000215022"
"6376","ENSG00000215045"
"6377","ENSG00000215105"
"6378","ENSG00000215126"
"6379","ENSG00000215146"
"6380","ENSG00000215156"
"6381","ENSG00000215158"
"6382","ENSG00000215190"
"6383","ENSG00000215218"
"6384","ENSG00000215241"
"6385","ENSG00000215301"
"6386","ENSG00000215305"
"6387","ENSG00000215386"
"6388","ENSG00000215421"
"6389","ENSG00000215424"
"6390","ENSG00000215447"
"6391","ENSG00000215452"
"6392","ENSG00000215458"
"6393","ENSG00000215481"
"6394","ENSG00000215492"
"6395","ENSG00000215493"
"6396","ENSG00000215630"
"6397","ENSG00000215695"
"6398","ENSG00000215712"
"6399","ENSG00000215808"
"6400","ENSG00000215837"
"6401","ENSG00000215861"
"6402","ENSG00000215883"
"6403","ENSG00000215914"
"6404","ENSG00000215915"
"6405","ENSG00000216775"
"6406","ENSG00000216895"
"6407","ENSG00000216937"
"6408","ENSG00000217128"
"6409","ENSG00000217165"
"6410","ENSG00000217801"
"6411","ENSG00000217930"
"6412","ENSG00000218226"
"6413","ENSG00000218283"
"6414","ENSG00000218336"
"6415","ENSG00000218426"
"6416","ENSG00000218510"
"6417","ENSG00000218537"
"6418","ENSG00000218891"
"6419","ENSG00000219200"
"6420","ENSG00000219410"
"6421","ENSG00000219438"
"6422","ENSG00000219481"
"6423","ENSG00000219545"
"6424","ENSG00000219626"
"6425","ENSG00000220323"
"6426","ENSG00000220804"
"6427","ENSG00000220842"
"6428","ENSG00000220848"
"6429","ENSG00000221821"
"6430","ENSG00000221886"
"6431","ENSG00000221914"
"6432","ENSG00000221923"
"6433","ENSG00000221944"
"6434","ENSG00000221947"
"6435","ENSG00000221990"
"6436","ENSG00000221994"
"6437","ENSG00000222011"
"6438","ENSG00000222014"
"6439","ENSG00000222047"
"6440","ENSG00000223361"
"6441","ENSG00000223396"
"6442","ENSG00000223459"
"6443","ENSG00000223482"
"6444","ENSG00000223496"
"6445","ENSG00000223501"
"6446","ENSG00000223508"
"6447","ENSG00000223534"
"6448","ENSG00000223546"
"6449","ENSG00000223547"
"6450","ENSG00000223749"
"6451","ENSG00000223764"
"6452","ENSG00000223768"
"6453","ENSG00000223773"
"6454","ENSG00000223797"
"6455","ENSG00000223802"
"6456","ENSG00000223804"
"6457","ENSG00000223813"
"6458","ENSG00000223891"
"6459","ENSG00000223953"
"6460","ENSG00000224078"
"6461","ENSG00000224081"
"6462","ENSG00000224152"
"6463","ENSG00000224165"
"6464","ENSG00000224186"
"6465","ENSG00000224189"
"6466","ENSG00000224259"
"6467","ENSG00000224281"
"6468","ENSG00000224307"
"6469","ENSG00000224373"
"6470","ENSG00000224376"
"6471","ENSG00000224383"
"6472","ENSG00000224470"
"6473","ENSG00000224546"
"6474","ENSG00000224559"
"6475","ENSG00000224596"
"6476","ENSG00000224597"
"6477","ENSG00000224631"
"6478","ENSG00000224650"
"6479","ENSG00000224652"
"6480","ENSG00000224687"
"6481","ENSG00000224689"
"6482","ENSG00000224699"
"6483","ENSG00000224738"
"6484","ENSG00000224769"
"6485","ENSG00000224843"
"6486","ENSG00000224861"
"6487","ENSG00000224877"
"6488","ENSG00000224905"
"6489","ENSG00000224914"
"6490","ENSG00000224950"
"6491","ENSG00000224956"
"6492","ENSG00000225108"
"6493","ENSG00000225131"
"6494","ENSG00000225151"
"6495","ENSG00000225154"
"6496","ENSG00000225177"
"6497","ENSG00000225178"
"6498","ENSG00000225194"
"6499","ENSG00000225210"
"6500","ENSG00000225217"
"6501","ENSG00000225285"
"6502","ENSG00000225302"
"6503","ENSG00000225339"
"6504","ENSG00000225342"
"6505","ENSG00000225422"
"6506","ENSG00000225431"
"6507","ENSG00000225439"
"6508","ENSG00000225470"
"6509","ENSG00000225484"
"6510","ENSG00000225556"
"6511","ENSG00000225630"
"6512","ENSG00000225663"
"6513","ENSG00000225684"
"6514","ENSG00000225697"
"6515","ENSG00000225698"
"6516","ENSG00000225756"
"6517","ENSG00000225783"
"6518","ENSG00000225830"
"6519","ENSG00000225871"
"6520","ENSG00000225932"
"6521","ENSG00000225963"
"6522","ENSG00000225968"
"6523","ENSG00000225972"
"6524","ENSG00000225973"
"6525","ENSG00000226015"
"6526","ENSG00000226065"
"6527","ENSG00000226067"
"6528","ENSG00000226085"
"6529","ENSG00000226091"
"6530","ENSG00000226174"
"6531","ENSG00000226197"
"6532","ENSG00000226200"
"6533","ENSG00000226287"
"6534","ENSG00000226328"
"6535","ENSG00000226332"
"6536","ENSG00000226360"
"6537","ENSG00000226396"
"6538","ENSG00000226471"
"6539","ENSG00000226688"
"6540","ENSG00000226742"
"6541","ENSG00000226752"
"6542","ENSG00000226763"
"6543","ENSG00000226950"
"6544","ENSG00000226964"
"6545","ENSG00000227008"
"6546","ENSG00000227051"
"6547","ENSG00000227081"
"6548","ENSG00000227124"
"6549","ENSG00000227191"
"6550","ENSG00000227268"
"6551","ENSG00000227354"
"6552","ENSG00000227398"
"6553","ENSG00000227403"
"6554","ENSG00000227449"
"6555","ENSG00000227486"
"6556","ENSG00000227500"
"6557","ENSG00000227540"
"6558","ENSG00000227733"
"6559","ENSG00000227766"
"6560","ENSG00000227799"
"6561","ENSG00000227827"
"6562","ENSG00000227855"
"6563","ENSG00000227896"
"6564","ENSG00000227946"
"6565","ENSG00000227953"
"6566","ENSG00000228049"
"6567","ENSG00000228065"
"6568","ENSG00000228109"
"6569","ENSG00000228146"
"6570","ENSG00000228203"
"6571","ENSG00000228223"
"6572","ENSG00000228252"
"6573","ENSG00000228253"
"6574","ENSG00000228300"
"6575","ENSG00000228327"
"6576","ENSG00000228393"
"6577","ENSG00000228434"
"6578","ENSG00000228439"
"6579","ENSG00000228451"
"6580","ENSG00000228463"
"6581","ENSG00000228506"
"6582","ENSG00000228544"
"6583","ENSG00000228639"
"6584","ENSG00000228653"
"6585","ENSG00000228672"
"6586","ENSG00000228696"
"6587","ENSG00000228748"
"6588","ENSG00000228775"
"6589","ENSG00000228794"
"6590","ENSG00000228830"
"6591","ENSG00000228878"
"6592","ENSG00000228889"
"6593","ENSG00000228903"
"6594","ENSG00000228960"
"6595","ENSG00000228989"
"6596","ENSG00000229018"
"6597","ENSG00000229043"
"6598","ENSG00000229047"
"6599","ENSG00000229056"
"6600","ENSG00000229117"
"6601","ENSG00000229124"
"6602","ENSG00000229186"
"6603","ENSG00000229320"
"6604","ENSG00000229481"
"6605","ENSG00000229544"
"6606","ENSG00000229644"
"6607","ENSG00000229692"
"6608","ENSG00000229729"
"6609","ENSG00000229776"
"6610","ENSG00000229809"
"6611","ENSG00000229891"
"6612","ENSG00000229927"
"6613","ENSG00000229950"
"6614","ENSG00000229980"
"6615","ENSG00000230002"
"6616","ENSG00000230006"
"6617","ENSG00000230074"
"6618","ENSG00000230082"
"6619","ENSG00000230163"
"6620","ENSG00000230189"
"6621","ENSG00000230207"
"6622","ENSG00000230267"
"6623","ENSG00000230393"
"6624","ENSG00000230438"
"6625","ENSG00000230487"
"6626","ENSG00000230510"
"6627","ENSG00000230513"
"6628","ENSG00000230606"
"6629","ENSG00000230629"
"6630","ENSG00000230638"
"6631","ENSG00000230844"
"6632","ENSG00000230847"
"6633","ENSG00000230882"
"6634","ENSG00000230937"
"6635","ENSG00000231064"
"6636","ENSG00000231074"
"6637","ENSG00000231177"
"6638","ENSG00000231205"
"6639","ENSG00000231312"
"6640","ENSG00000231365"
"6641","ENSG00000231367"
"6642","ENSG00000231475"
"6643","ENSG00000231500"
"6644","ENSG00000231528"
"6645","ENSG00000231584"
"6646","ENSG00000231607"
"6647","ENSG00000231663"
"6648","ENSG00000231672"
"6649","ENSG00000231767"
"6650","ENSG00000231768"
"6651","ENSG00000231770"
"6652","ENSG00000231789"
"6653","ENSG00000231817"
"6654","ENSG00000231852"
"6655","ENSG00000231856"
"6656","ENSG00000231887"
"6657","ENSG00000231955"
"6658","ENSG00000232040"
"6659","ENSG00000232133"
"6660","ENSG00000232160"
"6661","ENSG00000232216"
"6662","ENSG00000232224"
"6663","ENSG00000232229"
"6664","ENSG00000232295"
"6665","ENSG00000232300"
"6666","ENSG00000232434"
"6667","ENSG00000232442"
"6668","ENSG00000232472"
"6669","ENSG00000232527"
"6670","ENSG00000232559"
"6671","ENSG00000232573"
"6672","ENSG00000232721"
"6673","ENSG00000232815"
"6674","ENSG00000232940"
"6675","ENSG00000232956"
"6676","ENSG00000232995"
"6677","ENSG00000233013"
"6678","ENSG00000233041"
"6679","ENSG00000233098"
"6680","ENSG00000233122"
"6681","ENSG00000233184"
"6682","ENSG00000233223"
"6683","ENSG00000233237"
"6684","ENSG00000233270"
"6685","ENSG00000233276"
"6686","ENSG00000233382"
"6687","ENSG00000233426"
"6688","ENSG00000233483"
"6689","ENSG00000233493"
"6690","ENSG00000233527"
"6691","ENSG00000233554"
"6692","ENSG00000233593"
"6693","ENSG00000233621"
"6694","ENSG00000233627"
"6695","ENSG00000233725"
"6696","ENSG00000233750"
"6697","ENSG00000233834"
"6698","ENSG00000233836"
"6699","ENSG00000233871"
"6700","ENSG00000233901"
"6701","ENSG00000233913"
"6702","ENSG00000233927"
"6703","ENSG00000233954"
"6704","ENSG00000233967"
"6705","ENSG00000234009"
"6706","ENSG00000234028"
"6707","ENSG00000234072"
"6708","ENSG00000234171"
"6709","ENSG00000234231"
"6710","ENSG00000234284"
"6711","ENSG00000234287"
"6712","ENSG00000234327"
"6713","ENSG00000234390"
"6714","ENSG00000234432"
"6715","ENSG00000234444"
"6716","ENSG00000234449"
"6717","ENSG00000234494"
"6718","ENSG00000234518"
"6719","ENSG00000234545"
"6720","ENSG00000234546"
"6721","ENSG00000234608"
"6722","ENSG00000234616"
"6723","ENSG00000234648"
"6724","ENSG00000234684"
"6725","ENSG00000234690"
"6726","ENSG00000234694"
"6727","ENSG00000234719"
"6728","ENSG00000234741"
"6729","ENSG00000234797"
"6730","ENSG00000234840"
"6731","ENSG00000234851"
"6732","ENSG00000234857"
"6733","ENSG00000234869"
"6734","ENSG00000234883"
"6735","ENSG00000234918"
"6736","ENSG00000234964"
"6737","ENSG00000234975"
"6738","ENSG00000235065"
"6739","ENSG00000235162"
"6740","ENSG00000235169"
"6741","ENSG00000235217"
"6742","ENSG00000235257"
"6743","ENSG00000235280"
"6744","ENSG00000235314"
"6745","ENSG00000235374"
"6746","ENSG00000235423"
"6747","ENSG00000235437"
"6748","ENSG00000235501"
"6749","ENSG00000235531"
"6750","ENSG00000235552"
"6751","ENSG00000235609"
"6752","ENSG00000235618"
"6753","ENSG00000235652"
"6754","ENSG00000235687"
"6755","ENSG00000235823"
"6756","ENSG00000235831"
"6757","ENSG00000235859"
"6758","ENSG00000235863"
"6759","ENSG00000235890"
"6760","ENSG00000235919"
"6761","ENSG00000235947"
"6762","ENSG00000235961"
"6763","ENSG00000236088"
"6764","ENSG00000236104"
"6765","ENSG00000236200"
"6766","ENSG00000236287"
"6767","ENSG00000236313"
"6768","ENSG00000236397"
"6769","ENSG00000236540"
"6770","ENSG00000236609"
"6771","ENSG00000236618"
"6772","ENSG00000236682"
"6773","ENSG00000236699"
"6774","ENSG00000236740"
"6775","ENSG00000236753"
"6776","ENSG00000236756"
"6777","ENSG00000236810"
"6778","ENSG00000236833"
"6779","ENSG00000236859"
"6780","ENSG00000236882"
"6781","ENSG00000236901"
"6782","ENSG00000237036"
"6783","ENSG00000237037"
"6784","ENSG00000237172"
"6785","ENSG00000237188"
"6786","ENSG00000237248"
"6787","ENSG00000237264"
"6788","ENSG00000237330"
"6789","ENSG00000237361"
"6790","ENSG00000237424"
"6791","ENSG00000237441"
"6792","ENSG00000237489"
"6793","ENSG00000237491"
"6794","ENSG00000237499"
"6795","ENSG00000237517"
"6796","ENSG00000237522"
"6797","ENSG00000237523"
"6798","ENSG00000237550"
"6799","ENSG00000237651"
"6800","ENSG00000237686"
"6801","ENSG00000237753"
"6802","ENSG00000237765"
"6803","ENSG00000237840"
"6804","ENSG00000237943"
"6805","ENSG00000237945"
"6806","ENSG00000237973"
"6807","ENSG00000238009"
"6808","ENSG00000238045"
"6809","ENSG00000238072"
"6810","ENSG00000238083"
"6811","ENSG00000238098"
"6812","ENSG00000238113"
"6813","ENSG00000238142"
"6814","ENSG00000238228"
"6815","ENSG00000239282"
"6816","ENSG00000239306"
"6817","ENSG00000239415"
"6818","ENSG00000239474"
"6819","ENSG00000239775"
"6820","ENSG00000239779"
"6821","ENSG00000239855"
"6822","ENSG00000239857"
"6823","ENSG00000239887"
"6824","ENSG00000239911"
"6825","ENSG00000239951"
"6826","ENSG00000239969"
"6827","ENSG00000239998"
"6828","ENSG00000240024"
"6829","ENSG00000240230"
"6830","ENSG00000240288"
"6831","ENSG00000240342"
"6832","ENSG00000240344"
"6833","ENSG00000240356"
"6834","ENSG00000240370"
"6835","ENSG00000240382"
"6836","ENSG00000240401"
"6837","ENSG00000240429"
"6838","ENSG00000240445"
"6839","ENSG00000240505"
"6840","ENSG00000240541"
"6841","ENSG00000240563"
"6842","ENSG00000240671"
"6843","ENSG00000240694"
"6844","ENSG00000240731"
"6845","ENSG00000240747"
"6846","ENSG00000240800"
"6847","ENSG00000240857"
"6848","ENSG00000240859"
"6849","ENSG00000240875"
"6850","ENSG00000241015"
"6851","ENSG00000241043"
"6852","ENSG00000241058"
"6853","ENSG00000241106"
"6854","ENSG00000241244"
"6855","ENSG00000241288"
"6856","ENSG00000241294"
"6857","ENSG00000241351"
"6858","ENSG00000241399"
"6859","ENSG00000241484"
"6860","ENSG00000241549"
"6861","ENSG00000241717"
"6862","ENSG00000241741"
"6863","ENSG00000241755"
"6864","ENSG00000241839"
"6865","ENSG00000241935"
"6866","ENSG00000241973"
"6867","ENSG00000241990"
"6868","ENSG00000242076"
"6869","ENSG00000242125"
"6870","ENSG00000242193"
"6871","ENSG00000242220"
"6872","ENSG00000242247"
"6873","ENSG00000242259"
"6874","ENSG00000242288"
"6875","ENSG00000242299"
"6876","ENSG00000242371"
"6877","ENSG00000242441"
"6878","ENSG00000242516"
"6879","ENSG00000242759"
"6880","ENSG00000242852"
"6881","ENSG00000242861"
"6882","ENSG00000243056"
"6883","ENSG00000243137"
"6884","ENSG00000243147"
"6885","ENSG00000243155"
"6886","ENSG00000243199"
"6887","ENSG00000243207"
"6888","ENSG00000243232"
"6889","ENSG00000243238"
"6890","ENSG00000243251"
"6891","ENSG00000243264"
"6892","ENSG00000243414"
"6893","ENSG00000243449"
"6894","ENSG00000243466"
"6895","ENSG00000243477"
"6896","ENSG00000243566"
"6897","ENSG00000243660"
"6898","ENSG00000243701"
"6899","ENSG00000243725"
"6900","ENSG00000243749"
"6901","ENSG00000243789"
"6902","ENSG00000243811"
"6903","ENSG00000243896"
"6904","ENSG00000243955"
"6905","ENSG00000243960"
"6906","ENSG00000244026"
"6907","ENSG00000244041"
"6908","ENSG00000244115"
"6909","ENSG00000244165"
"6910","ENSG00000244198"
"6911","ENSG00000244219"
"6912","ENSG00000244242"
"6913","ENSG00000244255"
"6914","ENSG00000244270"
"6915","ENSG00000244300"
"6916","ENSG00000244313"
"6917","ENSG00000244437"
"6918","ENSG00000244482"
"6919","ENSG00000244509"
"6920","ENSG00000244567"
"6921","ENSG00000244575"
"6922","ENSG00000244607"
"6923","ENSG00000244617"
"6924","ENSG00000244625"
"6925","ENSG00000244682"
"6926","ENSG00000244693"
"6927","ENSG00000244701"
"6928","ENSG00000244733"
"6929","ENSG00000245060"
"6930","ENSG00000245146"
"6931","ENSG00000245149"
"6932","ENSG00000245164"
"6933","ENSG00000245213"
"6934","ENSG00000245317"
"6935","ENSG00000245556"
"6936","ENSG00000245573"
"6937","ENSG00000245648"
"6938","ENSG00000245680"
"6939","ENSG00000245694"
"6940","ENSG00000245910"
"6941","ENSG00000245937"
"6942","ENSG00000246067"
"6943","ENSG00000246082"
"6944","ENSG00000246089"
"6945","ENSG00000246100"
"6946","ENSG00000246174"
"6947","ENSG00000246223"
"6948","ENSG00000246263"
"6949","ENSG00000246273"
"6950","ENSG00000246283"
"6951","ENSG00000246308"
"6952","ENSG00000246560"
