"","empirical"
"1070","ENSG00000100916"
"1071","ENSG00000100918"
"1072","ENSG00000100934"
"1073","ENSG00000100938"
"1074","ENSG00000100949"
"1075","ENSG00000100982"
"1076","ENSG00000100991"
"1077","ENSG00000100994"
"1078","ENSG00000101017"
"1079","ENSG00000101019"
"1080","ENSG00000101082"
"1081","ENSG00000101096"
"1082","ENSG00000101134"
"1083","ENSG00000101144"
"1084","ENSG00000101150"
"1085","ENSG00000101158"
"1086","ENSG00000101181"
"1087","ENSG00000101191"
"1088","ENSG00000101194"
"1089","ENSG00000101198"
"1090","ENSG00000101199"
"1091","ENSG00000101216"
"1092","ENSG00000101220"
"1093","ENSG00000101224"
"1094","ENSG00000101236"
"1095","ENSG00000101246"
"1096","ENSG00000101247"
"1097","ENSG00000101265"
"1098","ENSG00000101282"
"1099","ENSG00000101290"
"1100","ENSG00000101298"
"1101","ENSG00000101307"
"1102","ENSG00000101311"
"1103","ENSG00000101333"
"1104","ENSG00000101353"
"1105","ENSG00000101363"
"1106","ENSG00000101365"
"1107","ENSG00000101384"
"1108","ENSG00000101391"
"1109","ENSG00000101413"
"1110","ENSG00000101425"
"1111","ENSG00000101439"
"1112","ENSG00000101442"
"1113","ENSG00000101443"
"1114","ENSG00000101473"
"1115","ENSG00000101489"
"1116","ENSG00000101493"
"1117","ENSG00000101544"
"1118","ENSG00000101546"
"1119","ENSG00000101574"
"1120","ENSG00000101577"
"1121","ENSG00000101596"
"1122","ENSG00000101608"
"1123","ENSG00000101638"
"1124","ENSG00000101639"
"1125","ENSG00000101654"
"1126","ENSG00000101665"
"1127","ENSG00000101670"
"1128","ENSG00000101745"
"1129","ENSG00000101746"
"1130","ENSG00000101773"
"1131","ENSG00000101782"
"1132","ENSG00000101846"
"1133","ENSG00000101856"
"1134","ENSG00000101871"
"1135","ENSG00000101974"
"1136","ENSG00000101986"
"1137","ENSG00000102003"
"1138","ENSG00000102024"
"1139","ENSG00000102030"
"1140","ENSG00000102032"
"1141","ENSG00000102034"
"1142","ENSG00000102038"
"1143","ENSG00000102043"
"1144","ENSG00000102048"
"1145","ENSG00000102078"
"1146","ENSG00000102081"
"1147","ENSG00000102096"
"1148","ENSG00000102098"
"1149","ENSG00000102103"
"1150","ENSG00000102109"
"1151","ENSG00000102119"
"1152","ENSG00000102181"
"1153","ENSG00000102189"
"1154","ENSG00000102226"
"1155","ENSG00000102230"
"1156","ENSG00000102243"
"1157","ENSG00000102245"
"1158","ENSG00000102271"
"1159","ENSG00000102290"
"1160","ENSG00000102312"
"1161","ENSG00000102317"
"1162","ENSG00000102359"
"1163","ENSG00000102362"
"1164","ENSG00000102383"
"1165","ENSG00000102401"
"1166","ENSG00000102409"
"1167","ENSG00000102445"
"1168","ENSG00000102452"
"1169","ENSG00000102466"
"1170","ENSG00000102531"
"1171","ENSG00000102547"
"1172","ENSG00000102554"
"1173","ENSG00000102572"
"1174","ENSG00000102595"
"1175","ENSG00000102678"
"1176","ENSG00000102683"
"1177","ENSG00000102699"
"1178","ENSG00000102710"
"1179","ENSG00000102738"
"1180","ENSG00000102755"
"1181","ENSG00000102781"
"1182","ENSG00000102786"
"1183","ENSG00000102805"
"1184","ENSG00000102837"
"1185","ENSG00000102858"
"1186","ENSG00000102871"
"1187","ENSG00000102879"
"1188","ENSG00000102882"
"1189","ENSG00000102886"
"1190","ENSG00000102890"
"1191","ENSG00000102893"
"1192","ENSG00000102897"
"1193","ENSG00000102910"
"1194","ENSG00000102921"
"1195","ENSG00000102924"
"1196","ENSG00000102935"
"1197","ENSG00000102978"
"1198","ENSG00000102984"
"1199","ENSG00000103005"
"1200","ENSG00000103024"
"1201","ENSG00000103034"
"1202","ENSG00000103035"
"1203","ENSG00000103042"
"1204","ENSG00000103043"
"1205","ENSG00000103047"
"1206","ENSG00000103051"
"1207","ENSG00000103056"
"1208","ENSG00000103067"
"1209","ENSG00000103089"
"1210","ENSG00000103111"
"1211","ENSG00000103126"
"1212","ENSG00000103148"
"1213","ENSG00000103152"
"1214","ENSG00000103174"
"1215","ENSG00000103175"
"1216","ENSG00000103184"
"1217","ENSG00000103199"
"1218","ENSG00000103227"
"1219","ENSG00000103245"
"1220","ENSG00000103249"
"1221","ENSG00000103253"
"1222","ENSG00000103254"
"1223","ENSG00000103266"
"1224","ENSG00000103269"
"1225","ENSG00000103316"
"1226","ENSG00000103319"
"1227","ENSG00000103326"
"1228","ENSG00000103355"
"1229","ENSG00000103365"
"1230","ENSG00000103449"
"1231","ENSG00000103479"
"1232","ENSG00000103489"
"1233","ENSG00000103496"
"1234","ENSG00000103502"
"1235","ENSG00000103507"
"1236","ENSG00000103510"
"1237","ENSG00000103534"
"1238","ENSG00000103546"
"1239","ENSG00000103569"
"1240","ENSG00000103657"
"1241","ENSG00000103707"
"1242","ENSG00000103723"
"1243","ENSG00000103740"
"1244","ENSG00000103742"
"1245","ENSG00000103811"
"1246","ENSG00000103876"
"1247","ENSG00000103932"
"1248","ENSG00000103942"
"1249","ENSG00000103966"
"1250","ENSG00000103994"
"1251","ENSG00000103995"
"1252","ENSG00000104043"
"1253","ENSG00000104044"
"1254","ENSG00000104055"
"1255","ENSG00000104064"
"1256","ENSG00000104067"
"1257","ENSG00000104081"
"1258","ENSG00000104093"
"1259","ENSG00000104112"
"1260","ENSG00000104129"
"1261","ENSG00000104133"
"1262","ENSG00000104140"
"1263","ENSG00000104154"
"1264","ENSG00000104164"
"1265","ENSG00000104177"
"1266","ENSG00000104218"
"1267","ENSG00000104219"
"1268","ENSG00000104221"
"1269","ENSG00000104228"
"1270","ENSG00000104231"
"1271","ENSG00000104237"
"1272","ENSG00000104290"
"1273","ENSG00000104299"
"1274","ENSG00000104313"
"1275","ENSG00000104324"
"1276","ENSG00000104325"
"1277","ENSG00000104361"
"1278","ENSG00000104365"
"1279","ENSG00000104368"
"1280","ENSG00000104408"
"1281","ENSG00000104419"
"1282","ENSG00000104427"
"1283","ENSG00000104432"
"1284","ENSG00000104435"
"1285","ENSG00000104490"
"1286","ENSG00000104517"
"1287","ENSG00000104518"
"1288","ENSG00000104529"
"1289","ENSG00000104613"
"1290","ENSG00000104635"
"1291","ENSG00000104643"
"1292","ENSG00000104671"
"1293","ENSG00000104679"
"1294","ENSG00000104689"
"1295","ENSG00000104691"
"1296","ENSG00000104695"
"1297","ENSG00000104722"
"1298","ENSG00000104723"
"1299","ENSG00000104756"
"1300","ENSG00000104760"
"1301","ENSG00000104765"
"1302","ENSG00000104783"
"1303","ENSG00000104805"
"1304","ENSG00000104812"
"1305","ENSG00000104814"
"1306","ENSG00000104823"
"1307","ENSG00000104825"
"1308","ENSG00000104833"
"1309","ENSG00000104835"
"1310","ENSG00000104856"
"1311","ENSG00000104863"
"1312","ENSG00000104866"
"1313","ENSG00000104870"
"1314","ENSG00000104872"
"1315","ENSG00000104883"
"1316","ENSG00000104884"
"1317","ENSG00000104886"
"1318","ENSG00000104892"
"1319","ENSG00000104894"
"1320","ENSG00000104897"
"1321","ENSG00000104899"
"1322","ENSG00000104901"
"1323","ENSG00000104903"
"1324","ENSG00000104904"
"1325","ENSG00000104915"
"1326","ENSG00000104921"
"1327","ENSG00000104953"
"1328","ENSG00000104960"
"1329","ENSG00000104964"
"1330","ENSG00000104969"
"1331","ENSG00000104972"
"1332","ENSG00000104973"
"1333","ENSG00000104974"
"1334","ENSG00000104976"
"1335","ENSG00000104980"
"1336","ENSG00000104983"
"1337","ENSG00000104998"
"1338","ENSG00000105053"
"1339","ENSG00000105085"
"1340","ENSG00000105088"
"1341","ENSG00000105122"
"1342","ENSG00000105131"
"1343","ENSG00000105135"
"1344","ENSG00000105136"
"1345","ENSG00000105143"
"1346","ENSG00000105146"
"1347","ENSG00000105185"
"1348","ENSG00000105193"
"1349","ENSG00000105197"
"1350","ENSG00000105202"
"1351","ENSG00000105204"
"1352","ENSG00000105221"
"1353","ENSG00000105223"
"1354","ENSG00000105229"
"1355","ENSG00000105246"
"1356","ENSG00000105248"
"1357","ENSG00000105255"
"1358","ENSG00000105258"
"1359","ENSG00000105278"
"1360","ENSG00000105281"
"1361","ENSG00000105321"
"1362","ENSG00000105325"
"1363","ENSG00000105327"
"1364","ENSG00000105329"
"1365","ENSG00000105341"
"1366","ENSG00000105357"
"1367","ENSG00000105364"
"1368","ENSG00000105366"
"1369","ENSG00000105369"
"1370","ENSG00000105372"
"1371","ENSG00000105379"
"1372","ENSG00000105383"
"1373","ENSG00000105404"
"1374","ENSG00000105419"
"1375","ENSG00000105429"
"1376","ENSG00000105443"
"1377","ENSG00000105472"
"1378","ENSG00000105479"
"1379","ENSG00000105486"
"1380","ENSG00000105492"
"1381","ENSG00000105497"
"1382","ENSG00000105499"
"1383","ENSG00000105509"
"1384","ENSG00000105516"
"1385","ENSG00000105518"
"1386","ENSG00000105519"
"1387","ENSG00000105520"
"1388","ENSG00000105523"
"1389","ENSG00000105549"
"1390","ENSG00000105552"
"1391","ENSG00000105576"
"1392","ENSG00000105583"
"1393","ENSG00000105607"
"1394","ENSG00000105613"
"1395","ENSG00000105617"
"1396","ENSG00000105618"
"1397","ENSG00000105639"
"1398","ENSG00000105640"
"1399","ENSG00000105641"
"1400","ENSG00000105642"
"1401","ENSG00000105655"
"1402","ENSG00000105672"
"1403","ENSG00000105695"
"1404","ENSG00000105697"
"1405","ENSG00000105698"
"1406","ENSG00000105700"
"1407","ENSG00000105701"
"1408","ENSG00000105705"
"1409","ENSG00000105708"
"1410","ENSG00000105722"
"1411","ENSG00000105726"
"1412","ENSG00000105732"
"1413","ENSG00000105755"
"1414","ENSG00000105771"
"1415","ENSG00000105810"
"1416","ENSG00000105819"
"1417","ENSG00000105821"
"1418","ENSG00000105825"
"1419","ENSG00000105829"
"1420","ENSG00000105835"
"1421","ENSG00000105852"
"1422","ENSG00000105854"
"1423","ENSG00000105855"
"1424","ENSG00000105856"
"1425","ENSG00000105866"
"1426","ENSG00000105877"
"1427","ENSG00000105889"
"1428","ENSG00000105894"
"1429","ENSG00000105926"
"1430","ENSG00000105929"
"1431","ENSG00000105963"
"1432","ENSG00000105967"
"1433","ENSG00000105976"
"1434","ENSG00000105982"
"1435","ENSG00000105989"
"1436","ENSG00000105991"
"1437","ENSG00000105993"
"1438","ENSG00000106009"
"1439","ENSG00000106018"
"1440","ENSG00000106025"
"1441","ENSG00000106031"
"1442","ENSG00000106034"
"1443","ENSG00000106049"
"1444","ENSG00000106066"
"1445","ENSG00000106069"
"1446","ENSG00000106070"
"1447","ENSG00000106077"
"1448","ENSG00000106078"
"1449","ENSG00000106080"
"1450","ENSG00000106086"
"1451","ENSG00000106089"
"1452","ENSG00000106125"
"1453","ENSG00000106211"
"1454","ENSG00000106236"
"1455","ENSG00000106246"
"1456","ENSG00000106263"
"1457","ENSG00000106266"
"1458","ENSG00000106278"
"1459","ENSG00000106330"
"1460","ENSG00000106333"
"1461","ENSG00000106344"
"1462","ENSG00000106346"
"1463","ENSG00000106348"
"1464","ENSG00000106351"
"1465","ENSG00000106366"
"1466","ENSG00000106392"
"1467","ENSG00000106397"
"1468","ENSG00000106400"
"1469","ENSG00000106415"
"1470","ENSG00000106459"
"1471","ENSG00000106483"
"1472","ENSG00000106484"
"1473","ENSG00000106524"
"1474","ENSG00000106526"
"1475","ENSG00000106536"
"1476","ENSG00000106546"
"1477","ENSG00000106560"
"1478","ENSG00000106565"
"1479","ENSG00000106571"
"1480","ENSG00000106591"
"1481","ENSG00000106603"
"1482","ENSG00000106608"
"1483","ENSG00000106610"
"1484","ENSG00000106615"
"1485","ENSG00000106624"
"1486","ENSG00000106631"
"1487","ENSG00000106635"
"1488","ENSG00000106665"
"1489","ENSG00000106692"
"1490","ENSG00000106701"
"1491","ENSG00000106733"
"1492","ENSG00000106771"
"1493","ENSG00000106772"
"1494","ENSG00000106804"
"1495","ENSG00000106853"
"1496","ENSG00000106868"
"1497","ENSG00000106927"
"1498","ENSG00000106992"
"1499","ENSG00000106993"
"1500","ENSG00000107021"
"1501","ENSG00000107036"
"1502","ENSG00000107077"
"1503","ENSG00000107099"
"1504","ENSG00000107164"
"1505","ENSG00000107165"
"1506","ENSG00000107185"
"1507","ENSG00000107223"
"1508","ENSG00000107242"
"1509","ENSG00000107249"
"1510","ENSG00000107262"
"1511","ENSG00000107263"
"1512","ENSG00000107290"
"1513","ENSG00000107295"
"1514","ENSG00000107331"
"1515","ENSG00000107362"
"1516","ENSG00000107404"
"1517","ENSG00000107438"
"1518","ENSG00000107537"
"1519","ENSG00000107554"
"1520","ENSG00000107614"
"1521","ENSG00000107625"
"1522","ENSG00000107643"
"1523","ENSG00000107679"
"1524","ENSG00000107719"
"1525","ENSG00000107742"
"1526","ENSG00000107758"
"1527","ENSG00000107771"
"1528","ENSG00000107779"
"1529","ENSG00000107819"
"1530","ENSG00000107829"
"1531","ENSG00000107833"
"1532","ENSG00000107854"
"1533","ENSG00000107862"
"1534","ENSG00000107864"
"1535","ENSG00000107874"
"1536","ENSG00000107882"
"1537","ENSG00000107890"
"1538","ENSG00000107902"
"1539","ENSG00000107929"
"1540","ENSG00000107938"
"1541","ENSG00000107951"
"1542","ENSG00000107957"
"1543","ENSG00000107959"
"1544","ENSG00000107984"
"1545","ENSG00000108018"
"1546","ENSG00000108039"
"1547","ENSG00000108107"
"1548","ENSG00000108175"
"1549","ENSG00000108187"
"1550","ENSG00000108219"
"1551","ENSG00000108231"
"1552","ENSG00000108239"
"1553","ENSG00000108244"
"1554","ENSG00000108262"
"1555","ENSG00000108298"
"1556","ENSG00000108306"
"1557","ENSG00000108309"
"1558","ENSG00000108349"
"1559","ENSG00000108352"
"1560","ENSG00000108370"
"1561","ENSG00000108375"
"1562","ENSG00000108379"
"1563","ENSG00000108389"
"1564","ENSG00000108423"
"1565","ENSG00000108443"
"1566","ENSG00000108448"
"1567","ENSG00000108469"
"1568","ENSG00000108479"
"1569","ENSG00000108506"
"1570","ENSG00000108511"
"1571","ENSG00000108528"
"1572","ENSG00000108557"
"1573","ENSG00000108559"
"1574","ENSG00000108590"
"1575","ENSG00000108592"
"1576","ENSG00000108599"
"1577","ENSG00000108602"
"1578","ENSG00000108604"
"1579","ENSG00000108641"
"1580","ENSG00000108651"
"1581","ENSG00000108684"
"1582","ENSG00000108691"
"1583","ENSG00000108759"
"1584","ENSG00000108771"
"1585","ENSG00000108784"
"1586","ENSG00000108786"
"1587","ENSG00000108788"
"1588","ENSG00000108798"
"1589","ENSG00000108819"
"1590","ENSG00000108825"
"1591","ENSG00000108828"
"1592","ENSG00000108830"
"1593","ENSG00000108852"
"1594","ENSG00000108854"
"1595","ENSG00000108861"
"1596","ENSG00000108946"
"1597","ENSG00000108947"
"1598","ENSG00000108961"
"1599","ENSG00000108984"
"1600","ENSG00000109016"
"1601","ENSG00000109065"
"1602","ENSG00000109072"
"1603","ENSG00000109079"
"1604","ENSG00000109083"
"1605","ENSG00000109099"
"1606","ENSG00000109101"
"1607","ENSG00000109103"
"1608","ENSG00000109107"
"1609","ENSG00000109111"
"1610","ENSG00000109113"
"1611","ENSG00000109118"
"1612","ENSG00000109182"
"1613","ENSG00000109193"
"1614","ENSG00000109205"
"1615","ENSG00000109220"
"1616","ENSG00000109320"
"1617","ENSG00000109321"
"1618","ENSG00000109332"
"1619","ENSG00000109339"
"1620","ENSG00000109381"
"1621","ENSG00000109424"
"1622","ENSG00000109445"
"1623","ENSG00000109452"
"1624","ENSG00000109458"
"1625","ENSG00000109472"
"1626","ENSG00000109475"
"1627","ENSG00000109501"
"1628","ENSG00000109536"
"1629","ENSG00000109576"
"1630","ENSG00000109606"
"1631","ENSG00000109618"
"1632","ENSG00000109625"
"1633","ENSG00000109654"
"1634","ENSG00000109667"
"1635","ENSG00000109680"
"1636","ENSG00000109689"
"1637","ENSG00000109736"
"1638","ENSG00000109738"
"1639","ENSG00000109743"
"1640","ENSG00000109762"
"1641","ENSG00000109775"
"1642","ENSG00000109787"
"1643","ENSG00000109819"
"1644","ENSG00000109832"
"1645","ENSG00000109917"
"1646","ENSG00000109927"
"1647","ENSG00000109929"
"1648","ENSG00000109944"
"1649","ENSG00000109956"
"1650","ENSG00000110002"
"1651","ENSG00000110011"
"1652","ENSG00000110013"
"1653","ENSG00000110025"
"1654","ENSG00000110031"
"1655","ENSG00000110042"
"1656","ENSG00000110047"
"1657","ENSG00000110057"
"1658","ENSG00000110066"
"1659","ENSG00000110074"
"1660","ENSG00000110075"
"1661","ENSG00000110077"
"1662","ENSG00000110079"
"1663","ENSG00000110080"
"1664","ENSG00000110090"
"1665","ENSG00000110104"
"1666","ENSG00000110108"
"1667","ENSG00000110148"
"1668","ENSG00000110169"
"1669","ENSG00000110171"
"1670","ENSG00000110172"
"1671","ENSG00000110195"
"1672","ENSG00000110318"
"1673","ENSG00000110324"
"1674","ENSG00000110328"
"1675","ENSG00000110330"
"1676","ENSG00000110344"
"1677","ENSG00000110395"
"1678","ENSG00000110400"
"1679","ENSG00000110422"
"1680","ENSG00000110429"
"1681","ENSG00000110484"
"1682","ENSG00000110497"
"1683","ENSG00000110514"
"1684","ENSG00000110619"
"1685","ENSG00000110628"
"1686","ENSG00000110651"
"1687","ENSG00000110665"
"1688","ENSG00000110693"
"1689","ENSG00000110696"
"1690","ENSG00000110697"
"1691","ENSG00000110700"
"1692","ENSG00000110711"
"1693","ENSG00000110713"
"1694","ENSG00000110717"
"1695","ENSG00000110723"
"1696","ENSG00000110756"
"1697","ENSG00000110768"
"1698","ENSG00000110777"
"1699","ENSG00000110801"
"1700","ENSG00000110811"
"1701","ENSG00000110841"
"1702","ENSG00000110848"
"1703","ENSG00000110880"
"1704","ENSG00000110881"
"1705","ENSG00000110900"
"1706","ENSG00000110911"
"1707","ENSG00000110921"
"1708","ENSG00000110931"
"1709","ENSG00000110934"
"1710","ENSG00000110944"
"1711","ENSG00000110987"
"1712","ENSG00000111012"
"1713","ENSG00000111052"
"1714","ENSG00000111058"
"1715","ENSG00000111144"
"1716","ENSG00000111145"
"1717","ENSG00000111181"
"1718","ENSG00000111186"
"1719","ENSG00000111199"
"1720","ENSG00000111215"
"1721","ENSG00000111224"
"1722","ENSG00000111231"
"1723","ENSG00000111249"
"1724","ENSG00000111252"
"1725","ENSG00000111254"
"1726","ENSG00000111269"
"1727","ENSG00000111271"
"1728","ENSG00000111275"
"1729","ENSG00000111276"
"1730","ENSG00000111300"
"1731","ENSG00000111319"
"1732","ENSG00000111321"
"1733","ENSG00000111325"
"1734","ENSG00000111339"
"1735","ENSG00000111341"
"1736","ENSG00000111344"
"1737","ENSG00000111361"
"1738","ENSG00000111364"
"1739","ENSG00000111424"
"1740","ENSG00000111432"
"1741","ENSG00000111554"
"1742","ENSG00000111581"
"1743","ENSG00000111596"
"1744","ENSG00000111605"
"1745","ENSG00000111615"
"1746","ENSG00000111641"
"1747","ENSG00000111644"
"1748","ENSG00000111653"
"1749","ENSG00000111666"
"1750","ENSG00000111671"
"1751","ENSG00000111674"
"1752","ENSG00000111678"
"1753","ENSG00000111684"
"1754","ENSG00000111716"
"1755","ENSG00000111725"
"1756","ENSG00000111728"
"1757","ENSG00000111729"
"1758","ENSG00000111731"
"1759","ENSG00000111737"
"1760","ENSG00000111785"
"1761","ENSG00000111796"
"1762","ENSG00000111801"
"1763","ENSG00000111832"
"1764","ENSG00000111834"
"1765","ENSG00000111837"
"1766","ENSG00000111846"
"1767","ENSG00000111850"
"1768","ENSG00000111863"
"1769","ENSG00000111877"
"1770","ENSG00000111885"
"1771","ENSG00000111897"
"1772","ENSG00000111906"
"1773","ENSG00000111907"
"1774","ENSG00000111912"
"1775","ENSG00000111962"
"1776","ENSG00000112031"
"1777","ENSG00000112033"
"1778","ENSG00000112039"
"1779","ENSG00000112053"
"1780","ENSG00000112062"
"1781","ENSG00000112079"
"1782","ENSG00000112081"
"1783","ENSG00000112130"
"1784","ENSG00000112137"
"1785","ENSG00000112139"
"1786","ENSG00000112144"
"1787","ENSG00000112146"
"1788","ENSG00000112159"
"1789","ENSG00000112164"
"1790","ENSG00000112175"
"1791","ENSG00000112183"
"1792","ENSG00000112195"
"1793","ENSG00000112200"
"1794","ENSG00000112208"
"1795","ENSG00000112218"
"1796","ENSG00000112234"
"1797","ENSG00000112245"
"1798","ENSG00000112246"
"1799","ENSG00000112276"
"1800","ENSG00000112280"
"1801","ENSG00000112282"
"1802","ENSG00000112290"
"1803","ENSG00000112293"
"1804","ENSG00000112297"
"1805","ENSG00000112299"
"1806","ENSG00000112303"
"1807","ENSG00000112306"
"1808","ENSG00000112312"
"1809","ENSG00000112319"
"1810","ENSG00000112335"
"1811","ENSG00000112343"
"1812","ENSG00000112378"
"1813","ENSG00000112394"
"1814","ENSG00000112406"
"1815","ENSG00000112414"
"1816","ENSG00000112419"
"1817","ENSG00000112425"
"1818","ENSG00000112541"
"1819","ENSG00000112559"
"1820","ENSG00000112561"
"1821","ENSG00000112562"
"1822","ENSG00000112584"
"1823","ENSG00000112592"
"1824","ENSG00000112619"
"1825","ENSG00000112624"
"1826","ENSG00000112640"
"1827","ENSG00000112651"
"1828","ENSG00000112655"
"1829","ENSG00000112658"
"1830","ENSG00000112667"
"1831","ENSG00000112701"
"1832","ENSG00000112759"
"1833","ENSG00000112761"
"1834","ENSG00000112769"
"1835","ENSG00000112773"
"1836","ENSG00000112812"
"1837","ENSG00000112852"
"1838","ENSG00000112855"
"1839","ENSG00000112874"
"1840","ENSG00000112877"
"1841","ENSG00000112893"
"1842","ENSG00000112902"
"1843","ENSG00000112981"
"1844","ENSG00000112983"
